date,country,state,county,fips,lat,long,locationId,actuals.cases,actuals.deaths,actuals.positiveTests,actuals.negativeTests,actuals.contactTracers,actuals.hospitalBeds.capacity,actuals.hospitalBeds.currentUsageTotal,actuals.hospitalBeds.currentUsageCovid,unused1,actuals.icuBeds.capacity,actuals.icuBeds.currentUsageTotal,actuals.icuBeds.currentUsageCovid,unused2,actuals.newCases,actuals.vaccinesDistributed,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,metrics.testPositivityRatio,metrics.testPositivityRatioDetails,metrics.caseDensity,metrics.contactTracerCapacityRatio,metrics.infectionRate,metrics.infectionRateCI90,unused3,unused4,metrics.icuCapacityRatio,riskLevels.overall,metrics.vaccinationsInitiatedRatio,metrics.vaccinationsCompletedRatio,actuals.newDeaths,actuals.vaccinesAdministered,riskLevels.caseDensity,cdcTransmissionLevel,actuals.vaccinationsAdditionalDose,metrics.vaccinationsAdditionalDoseRatio,metrics.weeklyNewCasesPer100k,hsa,hsaPopulation,actuals.hsaHospitalBeds.capacity,actuals.hsaHospitalBeds.currentUsageTotal,actuals.hsaHospitalBeds.currentUsageCovid,actuals.hsaIcuBeds.capacity,actuals.hsaIcuBeds.currentUsageTotal,actuals.hsaIcuBeds.currentUsageCovid,metrics.bedsWithCovidPatientsRatio,hsaName,actuals.hospitalBeds.weeklyCovidAdmissions,actuals.hsaHospitalBeds.weeklyCovidAdmissions,metrics.weeklyCovidAdmissionsPer100k,communityLevels.cdcCommunityLevel,communityLevels.canCommunityLevel
2021-01-22,US,CT,,09,,,iso1:us#iso2:us-ct,236991,6819,350583,5153038,860,8484,6849,1241,,1070,667,199,,2019,477250,0,0,0.063,,57.7,0.08,0.88,0.1,,,0.62,3,0.0,0.0,45,287440,3,3,,,403.7,,,,,,,,,0.15,,1007,,28.2,,
2021-01-23,US,CT,,09,,,iso1:us#iso2:us-ct,236991,6819,352893,5182390,860,8446,6721,1231,,1072,676,199,,0,492850,0,0,0.061,,56.5,0.08,0.87,0.1,,,0.63,3,0.0,0.0,0,306796,3,3,,,395.4,,,,,,,,,0.15,,1000,,28.0,,
2021-01-24,US,CT,,09,,,iso1:us#iso2:us-ct,236991,6819,354981,5207922,860,8441,6627,1214,,1073,646,199,,0,492850,0,0,0.06,,55.3,0.08,0.87,0.1,,,0.6,3,0.0,0.0,0,321737,3,3,,,387.1,,,,,,,,,0.14,,947,,26.6,,
2021-01-25,US,CT,,09,,,iso1:us#iso2:us-ct,242808,6911,356648,5235057,860,7876,6118,1213,,1073,653,196,,5817,492850,0,0,0.059,,54.1,0.09,0.87,0.1,,,0.61,3,0.0,0.0,92,331264,3,3,,,378.8,,,,,,,,,0.15,,927,,26.0,,
2021-01-26,US,CT,,09,,,iso1:us#iso2:us-ct,244075,6934,358068,5270747,860,7897,6399,1188,,1071,660,199,,1267,515675,0,0,0.056,,50.8,0.09,0.86,0.1,,,0.62,3,0.0,0.0,23,342643,3,3,,,355.7,,,,,,,,,0.15,,904,,25.4,,
2021-01-27,US,CT,,09,,,iso1:us#iso2:us-ct,246515,6976,360468,5315653,860,8454,6882,1145,,1069,686,199,,2440,543975,0,0,0.057,,52.9,0.09,0.86,0.1,,,0.64,3,0.0,0.0,42,360991,3,3,,,370.4,,,,,,,,,0.14,,911,,25.6,,
2021-01-28,US,CT,,09,,,iso1:us#iso2:us-ct,247941,7020,362617,5364318,860,8450,6777,1131,,1070,673,191,,1426,571775,0,0,0.055,,52.0,0.09,0.86,0.1,,,0.63,3,0.0,0.0,44,381160,3,3,,,363.8,,,,,,,,,0.13,,914,,25.6,,
2021-01-29,US,CT,,09,,,iso1:us#iso2:us-ct,249199,7046,364923,5399503,860,8448,6767,1105,,1071,666,187,,1258,577625,0,0,0.055,,48.9,0.1,0.86,0.1,,,0.62,3,0.0,0.0,26,403370,3,3,,,342.4,,,,,,,,,0.13,,879,,24.7,,
2021-01-30,US,CT,,09,,,iso1:us#iso2:us-ct,249199,7046,367049,5434152,860,8458,6539,1061,,1069,663,184,,0,578600,0,0,0.053,,46.4,0.1,0.85,0.1,,,0.62,3,0.0,0.0,0,421191,3,3,,,324.8,,,,,,,,,0.13,,852,,23.9,,
2021-01-31,US,CT,,09,,,iso1:us#iso2:us-ct,249199,7046,368731,5458341,860,8454,6441,1030,,1070,634,190,,0,578600,0,0,0.052,,43.9,0.1,0.85,0.1,,,0.59,3,0.0,0.0,0,436842,3,3,,,307.1,,,,,,,,,0.12,,855,,24.0,,
2021-02-01,US,CT,,09,,,iso1:us#iso2:us-ct,253130,7119,369974,5473525,860,7898,5823,1038,,1070,623,187,,3931,578600,0,0,0.053,,41.4,0.12,0.85,0.1,,,0.58,3,0.0,0.0,73,449253,3,3,,,289.5,,,,,,,,,0.13,,842,,23.6,,
2021-02-02,US,CT,,09,,,iso1:us#iso2:us-ct,255698,7133,370956,5493135,860,7875,6237,988,,1069,645,187,,2568,574650,0,0,0.055,,46.6,0.1,0.85,0.1,,,0.6,3,0.0,0.0,14,456090,3,3,,,326.0,,,,,,,,,0.13,,805,,22.6,,
2021-02-03,US,CT,,09,,,iso1:us#iso2:us-ct,256180,7157,372717,5533155,860,8428,6703,986,,1073,656,175,,482,608600,0,0,0.053,,38.7,0.12,0.84,0.1,,,0.61,3,0.0,0.0,24,465008,3,3,,,271.1,,,,,,,,,0.12,,788,,22.1,,
2021-02-04,US,CT,,09,,,iso1:us#iso2:us-ct,257117,7185,376907,5638097,860,8439,6736,950,,1073,650,174,,937,666175,0,0,0.05,,36.8,0.13,0.84,0.1,,,0.61,3,0.0,0.0,28,481826,3,3,,,257.4,,,,,,,,,0.11,,779,,21.8,,
2021-02-05,US,CT,,09,,,iso1:us#iso2:us-ct,258548,7214,381119,5722609,860,8428,6760,979,,1073,660,178,,1431,668125,0,0,0.048,,37.5,0.13,0.84,0.1,,,0.62,3,0.0,0.0,29,502347,3,3,,,262.2,,,,,,,,,0.12,,781,,21.9,,
2021-02-06,US,CT,,09,,,iso1:us#iso2:us-ct,258548,7214,383112,5758992,860,8443,6651,930,,1078,652,170,,0,740300,0,0,0.047,,38.0,0.13,0.84,0.1,,,0.6,3,0.0,0.0,0,519400,3,3,,,266.3,,,,,,,,,0.11,,783,,22.0,,
2021-02-07,US,CT,,09,,,iso1:us#iso2:us-ct,258548,7214,384980,5787613,860,8427,6421,934,,1074,649,175,,0,740300,0,0,0.047,,38.6,0.13,0.84,0.1,,,0.6,3,0.0,0.0,0,533941,3,3,,,270.4,,,,,,,,,0.11,,788,,22.1,,
2021-02-08,US,CT,,09,,,iso1:us#iso2:us-ct,262915,7282,386305,5817965,860,7872,6072,929,,1074,646,173,,4367,740300,0,0,0.045,,39.2,0.12,0.84,0.1,,,0.6,3,0.0,0.0,68,542414,3,3,,,274.5,,,,,,,,,0.12,,764,,21.4,,
2021-02-09,US,CT,,09,,,iso1:us#iso2:us-ct,263784,7298,387589,5861262,860,7878,6296,877,,1074,651,166,,869,800225,0,0,0.043,,32.4,0.15,0.84,0.1,,,0.61,3,0.0,0.0,16,554322,3,3,,,226.8,,,,,,,,,0.11,,783,,22.0,,
2021-02-10,US,CT,,09,,,iso1:us#iso2:us-ct,264672,7326,388976,5909000,860,8432,6865,838,,1075,668,168,,888,801325,0,0,0.041,,34.0,0.14,0.85,0.1,,,0.62,3,0.0,0.0,28,574750,3,3,,,238.2,,,,,,,,,0.1,,758,,21.3,,
2021-02-11,US,CT,,09,,,iso1:us#iso2:us-ct,265675,7354,390077,5949046,860,8421,6740,793,,1076,651,152,,1003,812325,0,0,0.041,,34.3,0.14,0.85,0.1,,,0.61,3,0.0,0.0,28,600249,3,3,,,240.0,,,,,,,,,0.09,,730,,20.5,,
2021-02-12,US,CT,,09,,,iso1:us#iso2:us-ct,266513,7381,391335,5986770,860,8420,6704,755,,1074,661,150,,838,814525,0,0,0.037,,31.9,0.15,0.86,0.1,,,0.62,3,0.0,0.0,27,626678,3,3,,,223.4,,,,,,,,,0.09,,692,,19.4,,
2021-02-13,US,CT,,09,,,iso1:us#iso2:us-ct,266513,7381,392372,6015143,860,8425,6498,730,,1069,653,147,,0,847200,459711,0,0.035,,30.0,0.15,0.87,0.1,,,0.61,3,0.129,0.0,0,654766,3,3,,,209.7,,,,,,,,,0.09,,649,,18.2,,
2021-02-14,US,CT,,09,,,iso1:us#iso2:us-ct,266513,7381,393359,6033031,860,8405,6294,723,,1069,628,138,,0,854725,470217,0,0.033,,28.0,0.15,0.87,0.1,,,0.59,3,0.132,0.0,0,674704,3,3,,,196.1,,,,,,,,,0.09,,622,,17.4,,
2021-02-15,US,CT,,09,,,iso1:us#iso2:us-ct,269418,7447,394097,6055798,860,7851,5883,700,,1069,603,132,,2905,857825,480004,0,0.032,,26.1,0.19,0.88,0.1,,,0.56,3,0.135,0.0,66,691374,3,3,,,182.4,,,,,,,,,0.09,,616,,17.3,,
2021-02-16,US,CT,,09,,,iso1:us#iso2:us-ct,269998,7449,395175,6094960,860,7850,6150,706,,1069,640,133,,580,914075,491393,0,0.031,,24.9,0.19,0.89,0.1,,,0.6,2,0.138,0.0,2,711142,2,3,,,174.3,,,,,,,,,0.09,,598,,16.8,,
2021-02-17,US,CT,,09,,,iso1:us#iso2:us-ct,270532,7476,396150,6142050,860,8421,6666,676,,1067,656,135,,534,916075,506060,0,0.03,,23.5,0.21,0.9,0.1,,,0.61,2,0.142,0.0,27,738191,2,3,,,164.4,,,,,,,,,0.08,,593,,16.6,,
2021-02-18,US,CT,,09,,,iso1:us#iso2:us-ct,271079,7496,397325,6186868,860,8416,6617,642,,1067,633,135,,547,922075,521995,0,0.03,,21.7,0.22,0.91,0.1,,,0.59,2,0.146,0.0,20,767183,2,3,,,151.6,,,,,,,,,0.08,,579,,16.2,,
2021-02-19,US,CT,,09,,,iso1:us#iso2:us-ct,272277,7523,398238,6220335,860,8432,6625,606,,1070,621,127,,1198,958925,555958,0,0.029,,23.1,0.21,0.92,0.1,,,0.58,2,0.156,0.0,27,822615,2,3,,,161.7,,,,,,,,,0.07,,574,,16.1,,
2021-02-20,US,CT,,09,,,iso1:us#iso2:us-ct,272277,7523,399132,6244075,860,8417,6443,596,,1067,610,125,,0,984275,569560,0,0.029,,22.2,0.21,0.93,0.1,,,0.57,2,0.16,0.0,0,847820,2,3,,,155.4,,,,,,,,,0.07,,577,,16.2,,
2021-02-21,US,CT,,09,,,iso1:us#iso2:us-ct,272277,7523,399885,6258780,860,8418,6262,598,,1067,583,114,,0,984275,576967,0,0.028,,21.3,0.21,0.94,0.1,,,0.55,2,0.162,0.0,0,860534,2,3,,,149.1,,,,,,,,,0.07,,576,,16.2,,
2021-02-22,US,CT,,09,,,iso1:us#iso2:us-ct,274510,7562,400649,6280572,860,7857,5772,597,,1067,592,116,,2233,984275,592976,0,0.028,,20.4,0.24,0.94,0.1,,,0.55,2,0.166,0.0,39,882777,2,3,,,142.8,,,,,,,,,0.08,,572,,16.0,,
2021-02-23,US,CT,,09,,,iso1:us#iso2:us-ct,275867,7572,400925,6303103,860,7858,6172,576,,1067,608,117,,1357,1025755,600303,0,0.027,,23.5,0.21,0.94,0.1,,,0.57,2,0.168,0.0,10,892882,2,3,,,164.6,,,,,,,,,0.07,,557,,15.6,,
2021-02-24,US,CT,,09,,,iso1:us#iso2:us-ct,277360,7595,402198,6355527,860,8427,6747,588,,1067,614,111,,1493,1099225,615837,0,0.028,,27.4,0.18,0.95,0.1,,,0.58,3,0.173,0.0,23,912033,3,3,,,191.5,,,,,,,,,0.07,,556,,15.6,,
2021-02-25,US,CT,,09,,,iso1:us#iso2:us-ct,278335,7614,403065,6393551,860,8458,6804,550,,1066,617,107,,975,1113035,627101,0,0.027,,29.1,0.17,0.95,0.1,,,0.58,3,0.176,0.0,19,925946,3,3,,,203.5,,,,,,,,,0.07,,541,,15.2,,
2021-02-26,US,CT,,09,,,iso1:us#iso2:us-ct,279122,7622,403950,6427343,860,8443,6774,533,,1066,636,110,,787,1190995,650134,0,0.027,,27.4,0.18,0.95,0.1,,,0.6,3,0.182,0.0,8,954153,3,3,,,192.0,,,,,,,,,0.06,,532,,14.9,,
2021-02-27,US,CT,,09,,,iso1:us#iso2:us-ct,279122,7622,404950,6454336,860,8453,6542,537,,1067,607,116,,0,1198495,671322,0,0.027,,28.0,0.18,0.95,0.1,,,0.57,3,0.188,0.0,0,980211,3,3,,,196.2,,,,,,,,,0.06,,525,,14.7,,
2021-02-28,US,CT,,09,,,iso1:us#iso2:us-ct,279122,7622,405604,6467048,860,8438,6304,504,,1067,597,109,,0,1198495,690663,0,0.027,,28.6,0.18,0.95,0.1,,,0.56,3,0.194,0.0,0,1004467,3,3,,,200.3,,,,,,,,,0.06,,523,,14.7,,
2021-03-01,US,CT,,09,,,iso1:us#iso2:us-ct,281802,7651,406110,6491157,860,7879,5833,500,,1066,594,109,,2680,1198495,712375,0,0.025,,29.2,0.17,0.95,0.1,,,0.56,3,0.2,0.0,29,1031305,3,3,,,204.5,,,,,,,,,0.06,,525,,14.7,,
2021-03-02,US,CT,,09,,,iso1:us#iso2:us-ct,282304,7658,407026,6532973,860,7853,6182,528,,1066,612,104,,502,1281935,719571,0,0.026,,25.8,0.19,0.95,0.1,,,0.57,3,0.202,0.0,7,1040154,3,3,,,180.5,,,,,,,,,0.07,,535,,15.0,,
2021-03-03,US,CT,,09,,,iso1:us#iso2:us-ct,282798,7678,408099,6583853,860,8375,6720,514,,1070,623,112,,494,1309225,736848,0,0.025,,21.8,0.22,0.95,0.1,,,0.58,2,0.207,0.0,20,1061375,2,3,,,152.5,,,,,,,,,0.06,,516,,14.5,,
2021-03-04,US,CT,,09,,,iso1:us#iso2:us-ct,283676,7693,409194,6629942,860,8426,6711,527,,1068,625,104,,878,1345595,759702,0,0.025,,21.4,0.23,0.96,0.1,,,0.59,2,0.213,0.0,15,1087313,2,3,,,149.8,,,,,,,,,0.06,,520,,14.6,,
2021-03-05,US,CT,,09,,,iso1:us#iso2:us-ct,284506,7704,410014,6660306,860,8377,6648,482,,1068,600,103,,830,1421045,790039,318179,0.025,,21.6,0.22,0.96,0.1,,,0.56,2,0.222,0.089,11,1121517,2,3,,,151.0,,,,,,,,,0.06,,528,,14.8,,
2021-03-06,US,CT,,09,,,iso1:us#iso2:us-ct,284506,7704,410951,6684291,860,8383,6475,485,,1067,599,87,,0,1434565,822106,322260,0.025,,20.8,0.22,0.97,0.1,,,0.56,2,0.231,0.09,0,1157114,2,3,,,145.3,,,,,,,,,0.06,,532,,14.9,,
2021-03-07,US,CT,,09,,,iso1:us#iso2:us-ct,284506,7704,411502,6694561,860,8362,6272,475,,1060,566,86,,0,1434565,856048,329740,0.025,,19.9,0.22,0.98,0.1,,,0.53,2,0.24,0.092,0,1195617,2,3,,,139.5,,,,,,,,,0.06,,516,,14.5,,
2021-03-08,US,CT,,09,,,iso1:us#iso2:us-ct,286572,7725,412241,6715135,860,7844,5820,484,,1067,579,89,,2066,1434565,883688,340912,0.027,,19.1,0.25,0.99,0.1,,,0.54,2,0.248,0.096,21,1228865,2,3,,,133.8,,,,,,,,,0.06,,505,,14.2,,
2021-03-09,US,CT,,09,,,iso1:us#iso2:us-ct,287321,7739,413141,6751345,860,7854,6134,454,,1067,602,82,,749,1525915,897576,345611,0.027,,20.1,0.24,1.0,0.1,,,0.56,2,0.252,0.097,14,1245687,2,3,,,140.7,,,,,,,,,0.06,,496,,13.9,,
2021-03-10,US,CT,,09,,,iso1:us#iso2:us-ct,287833,7752,414217,6782212,860,8406,6719,475,,1067,596,86,,512,1558445,920595,354352,0.03,,20.2,0.24,1.02,0.1,,,0.56,2,0.258,0.099,13,1272581,2,3,,,141.2,,,,,,,,,0.06,,511,,14.3,,
2021-03-11,US,CT,,09,,,iso1:us#iso2:us-ct,288568,7761,415380,6820743,860,8417,6750,448,,1068,610,86,,735,1604885,948575,362671,0.031,,19.6,0.25,1.03,0.1,,,0.57,2,0.266,0.102,9,1304302,2,3,,,137.2,,,,,,,,,0.05,,516,,14.5,,
2021-03-12,US,CT,,09,,,iso1:us#iso2:us-ct,289753,7765,416326,6855854,860,8420,6653,464,,1069,590,80,,1185,1642625,984384,374997,0.031,,21.0,0.23,1.05,0.1,,,0.55,2,0.276,0.105,4,1345350,2,3,,,147.2,,,,,,,,,0.06,,518,,14.5,,
2021-03-13,US,CT,,09,,,iso1:us#iso2:us-ct,289753,7765,417254,6879215,860,8413,6473,481,,1071,587,80,,0,1659085,933227,496388,0.031,,21.6,0.23,1.06,0.1,,,0.55,2,0.262,0.139,0,1411525,2,3,,,151.5,,,,,,,,,0.06,,518,,14.5,,
2021-03-14,US,CT,,09,,,iso1:us#iso2:us-ct,289753,7765,417983,6890168,860,8409,6222,483,,1071,581,87,,0,1659085,933367,496443,0.032,,22.3,0.23,1.07,0.1,,,0.54,2,0.262,0.139,0,1411532,2,3,,,155.8,,,,,,,,,0.06,,541,,15.2,,
2021-03-15,US,CT,,09,,,iso1:us#iso2:us-ct,292278,7788,418630,6908444,860,7845,5757,460,,1071,583,85,,2525,1659085,952509,509812,0.032,,22.9,0.21,1.09,0.1,,,0.54,2,0.267,0.143,23,1442439,2,3,,,160.0,,,,,,,,,0.06,,535,,15.0,,
2021-03-16,US,CT,,09,,,iso1:us#iso2:us-ct,293131,7799,419581,6940763,860,7864,6093,469,,1071,607,91,,853,1749215,964706,517141,0.033,,23.3,0.21,1.1,0.1,,,0.57,2,0.271,0.145,11,1460334,2,3,,,163.0,,,,,,,,,0.06,,530,,14.9,,
2021-03-17,US,CT,,09,,,iso1:us#iso2:us-ct,293504,7807,420928,6985901,860,8429,6673,446,,1071,616,93,,373,1774555,977155,528525,0.032,,22.7,0.21,1.11,0.1,,,0.58,2,0.274,0.148,8,1483587,2,3,,,159.1,,,,,,,,,0.05,,520,,14.6,,
2021-03-18,US,CT,,09,,,iso1:us#iso2:us-ct,294660,7822,422350,7029752,860,8419,6692,472,,1073,599,90,,1156,1820525,993878,543501,0.032,,24.4,0.2,1.12,0.1,,,0.56,2,0.279,0.152,15,1514945,2,3,,,170.9,,,,,,,,,0.06,,520,,14.6,,
2021-03-19,US,CT,,09,,,iso1:us#iso2:us-ct,295867,7832,423435,7056854,860,8430,6696,480,,1073,599,95,,1207,1884695,1014611,559558,0.034,,24.5,0.2,1.12,0.1,,,0.56,2,0.285,0.157,10,1551481,2,3,,,171.5,,,,,,,,,0.06,,507,,14.2,,
2021-03-20,US,CT,,09,,,iso1:us#iso2:us-ct,295867,7832,424591,7079491,860,8431,6532,461,,1073,595,101,,0,1899395,1034439,574848,0.035,,25.1,0.2,1.12,0.1,,,0.55,3,0.29,0.161,0,1586484,3,3,,,175.7,,,,,,,,,0.05,,508,,14.2,,
2021-03-21,US,CT,,09,,,iso1:us#iso2:us-ct,295867,7832,425521,7093592,860,8420,6349,453,,1074,605,106,,0,1899395,1057505,589228,0.036,,25.7,0.2,1.12,0.1,,,0.56,3,0.297,0.165,0,1623090,3,3,,,179.9,,,,,,,,,0.05,,494,,13.9,,
2021-03-22,US,CT,,09,,,iso1:us#iso2:us-ct,298843,7841,426549,7113751,860,7898,5893,470,,1074,588,104,,2976,1899395,1079370,603624,0.037,,26.3,0.18,1.12,0.1,,,0.55,3,0.303,0.169,9,1658338,3,3,,,184.1,,,,,,,,,0.06,,506,,14.2,,
2021-03-23,US,CT,,09,,,iso1:us#iso2:us-ct,299741,7845,427861,7151024,860,7897,6189,476,,1073,602,98,,898,1975855,1093483,608492,0.038,,26.5,0.18,1.11,0.1,,,0.56,3,0.307,0.171,4,1676905,3,3,,,185.4,,,,,,,,,0.06,,528,,14.8,,
2021-03-24,US,CT,,09,,,iso1:us#iso2:us-ct,301198,7852,429345,7200271,860,8408,6818,501,,1073,632,101,,1457,2070805,1108552,618348,0.038,,30.8,0.16,1.11,0.1,,,0.59,3,0.311,0.173,7,1701298,3,3,,,215.8,,,,,,,,,0.06,,542,,15.2,,
2021-03-25,US,CT,,09,,,iso1:us#iso2:us-ct,302686,7862,430804,7236271,860,8403,6834,517,,1073,636,103,,1488,2097155,1131532,632200,0.039,,32.2,0.15,1.1,0.1,,,0.59,3,0.317,0.177,10,1737160,3,3,,,225.1,,,,,,,,,0.06,,552,,15.5,,
2021-03-26,US,CT,,09,,,iso1:us#iso2:us-ct,304386,7865,432386,7277334,860,8432,6871,547,,1075,636,101,,1700,2193075,1155239,646279,0.039,,34.1,0.14,1.09,0.1,,,0.59,3,0.324,0.181,3,1774045,3,3,,,238.9,,,,,,,,,0.06,,571,,16.0,,
2021-03-27,US,CT,,09,,,iso1:us#iso2:us-ct,304386,7865,433655,7301596,860,8419,6609,539,,1078,625,102,,0,2211275,1178160,664680,0.039,,34.5,0.14,1.07,0.1,,,0.58,3,0.33,0.186,0,1813854,3,3,,,241.3,,,,,,,,,0.06,,589,,16.5,,
2021-03-28,US,CT,,09,,,iso1:us#iso2:us-ct,304386,7865,434727,7315647,860,8411,6440,563,,1075,611,110,,0,2211275,1202316,682603,0.04,,34.8,0.14,1.06,0.1,,,0.57,3,0.337,0.191,0,1854289,3,3,,,243.7,,,,,,,,,0.07,,623,,17.5,,
2021-03-29,US,CT,,09,,,iso1:us#iso2:us-ct,307615,7883,435843,7334477,860,7912,6048,593,,1075,597,112,,3229,2211275,1225480,697784,0.04,,35.1,0.14,1.05,0.1,,,0.56,3,0.344,0.196,18,1891603,3,3,,,246.0,,,,,,,,,0.07,,643,,18.0,,
2021-03-30,US,CT,,09,,,iso1:us#iso2:us-ct,309232,7885,437032,7365461,860,7846,6315,596,,1074,635,110,,1617,2322415,1244384,713132,0.041,,38.0,0.13,1.04,0.1,,,0.59,3,0.349,0.2,2,1924605,3,3,,,266.2,,,,,,,,,0.08,,640,,18.0,,
2021-03-31,US,CT,,09,,,iso1:us#iso2:us-ct,310064,7886,438166,7398565,860,8439,6762,559,,1072,620,109,,832,2426455,1262503,725544,0.043,,35.5,0.14,1.02,0.1,,,0.58,3,0.354,0.204,1,1954259,3,3,,,248.7,,,,,,,,,0.07,,640,,18.0,,
2021-04-01,US,CT,,09,,,iso1:us#iso2:us-ct,311644,7900,439421,7436772,860,8331,6809,559,,1068,619,120,,1580,2484595,1284258,743564,0.041,,35.9,0.13,1.01,0.1,,,0.58,3,0.36,0.209,14,1992899,3,3,,,251.3,,,,,,,,,0.07,,641,,18.0,,
2021-04-02,US,CT,,09,,,iso1:us#iso2:us-ct,313132,7904,440859,7471030,860,8441,6697,555,,1057,612,115,,1488,2560585,1307704,765639,0.042,,35.0,0.14,1.0,0.1,,,0.58,3,0.367,0.215,4,2035542,3,3,,,245.3,,,,,,,,,0.07,,631,,17.7,,
2021-04-03,US,CT,,09,,,iso1:us#iso2:us-ct,313132,7904,442172,7497093,860,8451,6424,569,,1057,619,118,,0,2577515,1338982,795034,0.042,,34.3,0.14,0.99,0.1,,,0.59,3,0.376,0.223,0,2092230,3,3,,,240.4,,,,,,,,,0.07,,640,,18.0,,
2021-04-04,US,CT,,09,,,iso1:us#iso2:us-ct,313132,7904,443045,7508768,860,8443,6238,534,,1057,597,115,,0,2577515,1365965,816983,0.041,,33.6,0.14,0.98,0.1,,,0.56,3,0.383,0.229,0,2138503,3,3,,,235.4,,,,,,,,,0.06,,617,,17.3,,
2021-04-05,US,CT,,09,,,iso1:us#iso2:us-ct,315831,7923,443895,7524933,860,7881,5804,567,,1057,587,121,,2699,2577515,1385278,839506,0.041,,32.9,0.15,0.97,0.1,,,0.56,3,0.389,0.235,19,2178710,3,3,,,230.4,,,,,,,,,0.07,,628,,17.6,,
2021-04-06,US,CT,,09,,,iso1:us#iso2:us-ct,316905,7930,445221,7563027,860,7892,6139,595,,1058,616,120,,1074,2805115,1389383,843076,0.04,,30.7,0.16,0.96,0.1,,,0.58,3,0.39,0.236,7,2186180,3,3,,,215.2,,,,,,,,,0.08,,644,,18.1,,
2021-04-07,US,CT,,09,,,iso1:us#iso2:us-ct,317943,7935,446582,7606549,860,8444,6852,597,,1058,615,118,,1038,2813985,1414139,862554,0.039,,31.6,0.15,0.96,0.1,,,0.58,3,0.397,0.242,5,2227005,3,3,,,221.0,,,,,,,,,0.07,,661,,18.5,,
2021-04-08,US,CT,,09,,,iso1:us#iso2:us-ct,318955,7940,447761,7648725,860,8455,6793,600,,1058,603,124,,1012,2873725,1447944,887812,0.038,,29.3,0.16,0.95,0.1,,,0.57,3,0.406,0.249,5,2279517,3,3,,,205.1,,,,,,,,,0.07,,676,,19.0,,
2021-04-09,US,CT,,09,,,iso1:us#iso2:us-ct,320762,7944,448885,7681028,860,8466,6796,595,,1058,644,122,,1807,2972115,1486441,919764,0.037,,30.6,0.16,0.94,0.1,,,0.61,3,0.417,0.258,4,2340942,3,3,,,214.0,,,,,,,,,0.07,,687,,19.3,,
2021-04-10,US,CT,,09,,,iso1:us#iso2:us-ct,320762,7944,449843,7703208,860,8460,6656,591,,1057,614,133,,0,2991235,1519748,944060,0.036,,31.0,0.16,0.94,0.1,,,0.58,3,0.426,0.265,0,2391842,3,3,,,216.7,,,,,,,,,0.07,,687,,19.3,,
2021-04-11,US,CT,,09,,,iso1:us#iso2:us-ct,320762,7944,450826,7714217,860,8396,6563,590,,1057,621,130,,0,2991235,1555580,974687,0.036,,31.3,0.16,0.93,0.1,,,0.59,3,0.436,0.273,0,2451693,3,3,,,219.4,,,,,,,,,0.07,,708,,19.9,,
2021-04-12,US,CT,,09,,,iso1:us#iso2:us-ct,323747,7957,451809,7734972,860,7893,6143,619,,1057,609,133,,2985,2991235,1583584,1001744,0.036,,31.7,0.15,0.92,0.1,,,0.58,3,0.444,0.281,13,2498626,3,3,,,222.0,,,,,,,,,0.08,,699,,19.6,,
2021-04-13,US,CT,,09,,,iso1:us#iso2:us-ct,324865,7974,452809,7773184,860,7904,6341,596,,1057,600,125,,1118,3097585,1603712,1020173,0.035,,31.9,0.15,0.91,0.1,,,0.57,3,0.45,0.286,17,2531669,3,3,,,223.3,,,,,,,,,0.08,,684,,19.2,,
2021-04-14,US,CT,,09,,,iso1:us#iso2:us-ct,326474,7984,453798,7814339,860,8460,6894,571,,1057,621,116,,1609,3201205,1629882,1040433,0.034,,34.2,0.14,0.91,0.1,,,0.59,3,0.457,0.292,10,2572005,3,3,,,239.3,,,,,,,,,0.07,,657,,18.4,,
2021-04-15,US,CT,,09,,,iso1:us#iso2:us-ct,327176,7990,454816,7847070,860,8460,6867,547,,1057,614,112,,702,3247275,1654786,1058759,0.034,,32.9,0.15,0.9,0.1,,,0.58,3,0.464,0.297,6,2612551,3,3,,,230.6,,,,,,,,,0.06,,635,,17.8,,
2021-04-16,US,CT,,09,,,iso1:us#iso2:us-ct,328238,7995,455762,7882066,860,8458,6832,563,,1058,613,114,,1062,3326635,1689462,1083206,0.033,,30.0,0.16,0.89,0.1,,,0.58,3,0.474,0.304,5,2671509,3,3,,,209.7,,,,,,,,,0.07,,634,,17.8,,
2021-04-17,US,CT,,09,,,iso1:us#iso2:us-ct,328238,7995,456722,7907880,860,8461,6606,590,,1058,592,111,,0,3395165,1717977,1104482,0.033,,29.1,0.16,0.88,0.1,,,0.56,3,0.482,0.31,0,2720972,3,3,,,203.6,,,,,,,,,0.07,,635,,17.8,,
2021-04-18,US,CT,,09,,,iso1:us#iso2:us-ct,328238,7995,457451,7920533,860,8433,6464,575,,1058,576,107,,0,3395165,1744185,1127897,0.031,,28.2,0.16,0.87,0.1,,,0.54,3,0.489,0.316,0,2770457,3,3,,,197.6,,,,,,,,,0.07,,617,,17.3,,
