date,country,state,county,fips,lat,long,locationId,actuals.cases,actuals.deaths,actuals.positiveTests,actuals.negativeTests,actuals.contactTracers,actuals.hospitalBeds.capacity,actuals.hospitalBeds.currentUsageTotal,actuals.hospitalBeds.currentUsageCovid,unused1,actuals.icuBeds.capacity,actuals.icuBeds.currentUsageTotal,actuals.icuBeds.currentUsageCovid,unused2,actuals.newCases,actuals.vaccinesDistributed,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,metrics.testPositivityRatio,metrics.testPositivityRatioDetails,metrics.caseDensity,metrics.contactTracerCapacityRatio,metrics.infectionRate,metrics.infectionRateCI90,unused3,unused4,metrics.icuCapacityRatio,riskLevels.overall,metrics.vaccinationsInitiatedRatio,metrics.vaccinationsCompletedRatio,actuals.newDeaths,actuals.vaccinesAdministered,riskLevels.caseDensity,cdcTransmissionLevel,actuals.vaccinationsAdditionalDose,metrics.vaccinationsAdditionalDoseRatio,metrics.weeklyNewCasesPer100k,hsa,hsaPopulation,actuals.hsaHospitalBeds.capacity,actuals.hsaHospitalBeds.currentUsageTotal,actuals.hsaHospitalBeds.currentUsageCovid,actuals.hsaIcuBeds.capacity,actuals.hsaIcuBeds.currentUsageTotal,actuals.hsaIcuBeds.currentUsageCovid,metrics.bedsWithCovidPatientsRatio,hsaName,actuals.hospitalBeds.weeklyCovidAdmissions,actuals.hsaHospitalBeds.weeklyCovidAdmissions,metrics.weeklyCovidAdmissionsPer100k,communityLevels.cdcCommunityLevel,communityLevels.canCommunityLevel
2021-05-28,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,83715,2425,,,,,,,,,,,,44,,539117,461574,0.013,,5.0,,0.72,0.2,,,,1,0.605,0.518,6,,1,1,,,35.0,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-05-29,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,83715,2425,,,,,,,,,,,,0,,540715,463974,0.012,,4.6,,0.72,0.21,,,,1,0.606,0.52,0,,1,1,,,32.3,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-05-30,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,83715,2425,,,,,,,,,,,,0,,540784,464032,0.01,,4.2,,0.72,0.21,,,,1,0.606,0.52,0,,1,1,,,29.5,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-05-31,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,83715,2425,,,,,,,,,,,,0,,542165,465882,0.009,,3.8,,0.72,0.22,,,,1,0.608,0.522,0,,1,1,,,26.8,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-06-01,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,83778,2427,,,,,,,,,,,,63,,543478,467181,0.009,,3.1,,0.72,0.24,,,,1,0.609,0.524,2,,1,1,,,21.4,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-06-02,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,83818,2427,,,,,,,,,,,,40,,544524,468892,0.008,,3.3,,0.72,0.24,,,,1,0.611,0.526,0,,1,1,,,23.0,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-06-03,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,83844,2427,,,,2669,1938,23,,319,169,3,,26,,544559,468914,0.008,,2.8,,0.72,0.23,,,0.53,1,0.611,0.526,0,,1,1,,,19.4,004,1159223,2829,2052,25,343,173,3,0.01,"Hartford (Hartford), CT - Tolland, CT",16,16,1.4,,
2021-06-04,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,83874,2427,,,,,,,,,,,,30,,545891,470936,0.008,,2.5,,0.72,0.24,,,,1,0.612,0.528,0,,1,1,,,17.8,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-06-05,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,83874,2427,,,,,,,,,,,,0,,547355,473397,0.008,,2.6,,0.72,0.26,,,,1,0.614,0.531,0,,1,1,,,18.1,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-06-06,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,83874,2427,,,,,,,,,,,,0,,548593,475986,0.008,,2.6,,0.72,0.26,,,,1,0.615,0.534,0,,1,1,,,18.3,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-06-07,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,83928,2428,,,,,,,,,,,,54,,550340,479768,0.008,,2.7,,0.72,0.27,,,,1,0.617,0.538,1,,1,1,,,18.6,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-06-08,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,83954,2429,,,,,,,,,,,,26,,551269,481811,0.008,,2.8,,0.73,0.28,,,,1,0.618,0.54,1,,1,1,,,19.7,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-06-09,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,83990,2430,,,,,,,,,,,,36,,552622,484728,0.007,,2.8,,0.73,0.29,,,,1,0.62,0.544,1,,1,1,,,19.3,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-06-10,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,83994,2431,,,,2667,2029,25,,319,177,2,,4,,554441,488400,0.006,,2.4,,0.74,0.29,,,0.55,1,0.622,0.548,1,,1,1,,,16.8,004,1159223,2831,2145,26,343,182,2,0.01,"Hartford (Hartford), CT - Tolland, CT",34,34,2.9,,
2021-06-11,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,83997,2431,,,,,,,,,,,,3,,554492,488488,0.006,,2.0,,0.75,0.27,,,,1,0.622,0.548,0,,1,1,,,13.8,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-06-12,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,83997,2431,,,,,,,,,,,,0,,556574,494165,0.006,,1.8,,0.76,0.28,,,,1,0.624,0.554,0,,1,1,,,12.9,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-06-13,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,83997,2431,,,,,,,,,,,,0,,556988,496030,0.005,,1.7,,0.78,0.29,,,,1,0.625,0.556,0,,1,1,,,12.1,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-06-14,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,84028,2431,,,,,,,,,,,,31,,557313,496750,0.005,,1.6,,0.79,0.3,,,,1,0.625,0.557,0,,1,1,,,11.2,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-06-15,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,84043,2431,,,,,,,,,,,,15,,557329,496783,0.004,,1.4,,0.81,0.33,,,,1,0.625,0.557,0,,1,0,,,10.0,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-06-16,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,84050,2432,,,,,,,,,,,,7,,560199,502995,0.004,,1.0,,0.83,0.35,,,,0,0.628,0.564,1,,0,0,,,6.7,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-06-17,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,84059,2432,,,,2674,2061,22,,319,171,3,,9,,560235,503070,0.004,,1.0,,0.86,0.34,,,0.54,0,0.628,0.564,0,,0,0,,,7.3,004,1159223,2834,2168,22,343,176,3,0.01,"Hartford (Hartford), CT - Tolland, CT",5,5,0.4,,
2021-06-18,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,84073,2435,,,,,,,,,,,,14,,561125,504939,0.004,,1.2,,0.88,0.35,,,,1,0.629,0.566,3,,1,0,,,8.5,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-06-19,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,84073,2435,,,,,,,,,,,,0,,563140,508361,0.004,,1.1,,0.9,0.37,,,,1,0.632,0.57,0,,1,0,,,8.0,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-06-20,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,84073,2435,,,,,,,,,,,,0,,563182,508414,0.004,,1.1,,0.92,0.39,,,,1,0.632,0.57,0,,1,0,,,7.5,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-06-21,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,84090,2435,,,,,,,,,,,,17,,564526,511102,0.004,,1.0,,0.94,0.4,,,,0,0.633,0.573,0,,0,0,,,7.0,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-06-22,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,84102,2435,,,,,,,,,,,,12,,565163,511978,0.004,,0.9,,0.95,0.4,,,,0,0.634,0.574,0,,0,0,,,6.6,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-06-23,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,84110,2435,,,,,,,,,,,,8,,566175,513254,0.004,,1.0,,0.97,0.4,,,,0,0.635,0.576,0,,0,0,,,6.7,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-06-24,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,84153,2437,,,,2675,2073,11,,319,169,0,,43,,566241,513310,0.004,,1.5,,0.98,0.38,,,0.53,1,0.635,0.576,2,,1,1,,,10.5,004,1159223,2837,2178,11,343,176,0,0.0,"Hartford (Hartford), CT - Tolland, CT",15,15,1.3,,
2021-06-25,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,84201,2438,,,,,,,,,,,,48,,568487,516162,0.004,,2.1,,0.99,0.37,,,,1,0.638,0.579,1,,1,1,,,14.4,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-06-26,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,84201,2438,,,,,,,,,,,,0,,568559,516221,0.005,,2.1,,1.0,0.35,,,,1,0.638,0.579,0,,1,1,,,14.8,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-06-27,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,84201,2438,,,,,,,,,,,,0,,572233,521399,0.004,,2.2,,1.01,0.35,,,,1,0.642,0.585,0,,1,1,,,15.2,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-06-28,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,84229,2438,,,,,,,,,,,,28,,572707,521936,0.004,,2.2,,1.02,0.35,,,,1,0.642,0.585,0,,1,1,,,15.6,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-06-29,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,84239,2438,,,,,,,,,,,,10,,573288,522650,0.005,,2.2,,1.03,0.34,,,,1,0.643,0.586,0,,1,1,,,15.4,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-06-30,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,84255,2439,,,,,,,,,,,,16,,573362,522706,0.005,,2.3,,1.04,0.34,,,,1,0.643,0.586,1,,1,1,,,16.3,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-07-01,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,84256,2440,,,,2672,2007,13,,319,167,1,,1,,575192,524812,0.006,,1.7,,1.06,0.32,,,0.53,1,0.645,0.589,1,,1,1,,,11.6,004,1159223,2835,2120,13,343,175,1,0.0,"Hartford (Hartford), CT - Tolland, CT",6,6,0.5,,
2021-07-02,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,84279,2440,,,,,,,,,,,,23,,575265,524855,0.006,,1.2,,1.08,0.32,,,,1,0.645,0.589,0,,1,0,,,8.7,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-07-03,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,84279,2440,,,,,,,,,,,,0,,576718,526469,0.006,,1.3,,1.1,0.32,,,,1,0.647,0.59,0,,1,0,,,9.0,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-07-04,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,84279,2440,,,,,,,,,,,,0,,577298,527152,0.007,,1.3,,1.13,0.33,,,,1,0.647,0.591,0,,1,0,,,9.2,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-07-05,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,84279,2440,,,,,,,,,,,,0,,577333,527178,0.008,,1.3,,1.15,0.34,,,,1,0.647,0.591,0,,1,0,,,9.4,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-07-06,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,84324,2440,,,,,,,,,,,,45,,577878,527678,0.009,,1.4,,1.18,0.36,,,,1,0.648,0.592,0,,1,0,,,9.5,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-07-07,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,84347,2439,,,,,,,,,,,,23,,578589,528575,0.011,,1.5,,1.21,0.37,,,,1,0.649,0.593,0,,1,1,,,10.3,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-07-08,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,84359,2439,,,,2674,1980,11,,319,158,1,,12,,579345,529449,0.01,,1.7,,1.25,0.34,,,0.5,1,0.65,0.594,0,,1,1,,,11.6,004,1159223,2838,2088,11,343,165,1,0.0,"Hartford (Hartford), CT - Tolland, CT",7,7,0.6,,
2021-07-09,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,84398,2439,,,,,,,,,,,,39,,580138,530265,0.01,,1.9,,1.28,0.32,,,,1,0.651,0.595,0,,1,1,,,13.3,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-07-10,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,84398,2439,,,,,,,,,,,,0,,580824,531076,0.01,,1.8,,1.3,0.34,,,,1,0.651,0.596,0,,1,1,,,12.8,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-07-11,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,84398,2439,,,,,,,,,,,,0,,580857,531107,0.01,,1.8,,1.33,0.33,,,,2,0.651,0.596,0,,1,1,,,12.3,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-07-12,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,84418,2439,,,,,,,,,,,,20,,581844,532271,0.01,,1.7,,1.35,0.31,,,,2,0.652,0.597,0,,1,1,,,11.8,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-07-13,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,84472,2439,,,,,,,,,,,,54,,582484,532902,0.01,,2.4,,1.37,0.31,,,,2,0.653,0.598,0,,1,1,,,16.6,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-07-14,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,84529,2439,,,,,,,,,,,,57,,583273,533670,0.012,,2.9,,1.38,0.29,,,,2,0.654,0.598,0,,1,1,,,20.4,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-07-15,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,84563,2439,,,,2679,2075,10,,319,169,3,,34,,583992,534412,0.015,,3.3,,1.39,0.26,,,0.53,2,0.655,0.599,0,,1,1,,,22.9,004,1159223,2843,2189,10,343,174,3,0.0,"Hartford (Hartford), CT - Tolland, CT",17,17,1.5,,
2021-07-16,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,84618,2439,,,,,,,,,,,,55,,584031,534457,0.017,,3.5,,1.39,0.22,,,,2,0.655,0.599,0,,1,1,,,24.7,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-07-17,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,84618,2439,,,,,,,,,,,,0,,584726,535176,0.021,,4.1,,1.39,0.23,,,,2,0.656,0.6,0,,1,1,,,28.6,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-07-18,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,84618,2439,,,,,,,,,,,,0,,585437,535847,0.023,,4.6,,1.39,0.22,,,,2,0.657,0.601,0,,1,1,,,32.5,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-07-19,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,84743,2439,,,,,,,,,,,,125,,586526,536841,0.025,,5.2,,1.39,0.21,,,,2,0.658,0.602,0,,1,1,,,36.4,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-07-20,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,84802,2439,,,,,,,,,,,,59,,587234,537459,0.03,,5.3,,1.38,0.2,,,,2,0.659,0.603,0,,1,1,,,37.0,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-07-21,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,84867,2439,,,,,,,,,,,,65,,588209,538183,0.032,,5.4,,1.37,0.2,,,,2,0.66,0.604,0,,1,1,,,37.9,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-07-22,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,84979,2442,,,,2673,2083,19,,319,180,6,,112,,589203,538984,0.032,,6.7,,1.36,0.17,,,0.57,2,0.661,0.604,3,,1,1,,,46.7,004,1159223,2840,2198,20,343,186,6,0.01,"Hartford (Hartford), CT - Tolland, CT",14,14,1.2,,
2021-07-23,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,85052,2442,,,,,,,,,,,,73,,590337,539859,0.034,,7.0,,1.35,0.15,,,,2,0.662,0.605,0,,1,1,,,48.7,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-07-24,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,85052,2442,,,,,,,,,,,,0,,591322,540524,0.034,,7.2,,1.34,0.18,,,,2,0.663,0.606,0,,1,2,,,50.4,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-07-25,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,85052,2442,,,,,,,,,,,,0,,591371,540540,0.034,,7.4,,1.33,0.17,,,,2,0.663,0.606,0,,1,2,,,52.0,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-07-26,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,85222,2442,,,,,,,,,,,,170,,592668,541395,0.035,,7.7,,1.32,0.16,,,,2,0.665,0.607,0,,1,2,,,53.7,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-07-27,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,85312,2442,,,,,,,,,,,,90,,593498,541833,0.034,,8.2,,1.31,0.17,,,,2,0.666,0.608,0,,1,2,,,57.2,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-07-28,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,85422,2442,,,,,,,,,,,,110,,594645,542513,0.036,,8.9,,1.3,0.17,,,,2,0.667,0.608,0,,1,2,,,62.2,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-07-29,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,85530,2442,,,,2676,2075,29,,319,178,6,,108,,595736,543275,0.037,,8.8,,1.29,0.15,,,0.56,2,0.668,0.609,0,,1,2,,,61.8,004,1159223,2846,2200,31,343,186,7,0.01,"Hartford (Hartford), CT - Tolland, CT",23,23,2.0,,
2021-07-30,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,85652,2442,,,,,,,,,,,,122,,596798,543961,0.04,,9.6,,1.28,0.13,,,,2,0.669,0.61,0,,1,2,,,67.3,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-07-31,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,85652,2442,,,,,,,,,,,,0,,598016,544625,0.044,,10.8,,1.26,0.15,,,,2,0.671,0.611,0,,2,2,,,75.5,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-08-01,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,85652,2442,,,,,,,,,,,,0,,598077,544662,0.045,,12.0,,1.25,0.14,,,,2,0.671,0.611,0,,2,2,,,83.7,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-08-02,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,86042,2442,,,,,,,,,,,,390,,599040,545197,0.046,,13.1,,1.23,0.15,,,,2,0.672,0.611,0,,2,2,,,92.0,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-08-03,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,86152,2442,,,,,,,,,,,,110,,600056,545785,0.048,,13.5,,1.22,0.14,,,,2,0.673,0.612,0,,2,2,,,94.2,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-08-04,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,86301,2442,,,,,,,,,,,,149,,601299,546508,0.05,,14.1,,1.2,0.14,,,,2,0.674,0.613,0,,2,2,,,98.6,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-08-05,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,86487,2442,,,,2667,2045,39,,319,173,5,,186,,602449,547160,0.051,,15.3,,1.18,0.11,,,0.54,2,0.676,0.614,0,,2,3,,,107.3,004,1159223,2836,2163,42,343,178,6,0.02,"Hartford (Hartford), CT - Tolland, CT",56,56,4.8,,
2021-08-06,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,86685,2442,,,,,,,,,,,,198,,603781,547854,0.05,,16.5,,1.17,0.1,,,,2,0.677,0.614,0,,2,3,,,115.8,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-08-07,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,86685,2442,,,,,,,,,,,,0,,604944,548516,0.05,,16.7,,1.15,0.11,,,,2,0.678,0.615,0,,2,3,,,116.6,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-08-08,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,86685,2442,,,,,,,,,,,,0,,605012,548566,0.05,,16.8,,1.13,0.12,,,,2,0.678,0.615,0,,2,3,,,117.3,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-08-09,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,87094,2442,,,,,,,,,,,,409,,606517,549538,0.054,,16.9,,1.11,0.11,,,,2,0.68,0.616,0,,2,3,,,118.0,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-08-10,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,87152,2442,,,,,,,,,,,,58,,607359,550105,0.054,,16.0,,1.1,0.12,,,,2,0.681,0.617,0,,2,3,,,112.1,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-08-11,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,87431,2442,,,,,,,,,,,,279,,608260,550756,0.052,,18.1,,1.08,0.11,,,,2,0.682,0.618,0,,2,3,,,126.7,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-08-12,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,87647,2447,,,,2668,2059,61,,319,175,3,,216,,609447,551632,0.054,,18.6,,1.07,0.1,,,0.55,2,0.683,0.619,5,,2,3,,,130.1,004,1159223,2836,2165,65,343,181,3,0.02,"Hartford (Hartford), CT - Tolland, CT",86,86,7.4,,
2021-08-13,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,87766,2447,,,,,,,,,,,,119,,610805,552533,0.056,,17.3,,1.06,0.1,,,,2,0.685,0.62,0,,2,3,,,121.2,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-08-14,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,87766,2447,,,,,,,,,,,,0,,611917,553377,0.056,,17.2,,1.05,0.1,,,,2,0.686,0.621,0,,2,3,,,120.4,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-08-15,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,87766,2447,,,,,,,,,,,,0,,611941,553407,0.058,,17.1,,1.04,0.1,,,,2,0.686,0.621,0,,2,3,,,119.7,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-08-16,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,88154,2447,,,,,,,,,,,,388,,612835,554153,0.055,,17.0,,1.03,0.1,,,,2,0.687,0.621,0,,2,3,,,118.9,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-08-17,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,88420,2446,,,,,,,,,,,,266,,614199,555303,0.054,,20.3,,1.03,0.11,,,,2,0.689,0.623,0,,2,3,,,142.2,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
2021-08-18,US,CT,Hartford County,09003,,,iso1:us#iso2:us-ct#fips:09003,88558,2448,,,,,,,,,,,,138,,615184,556219,0.054,,18.1,,1.02,0.11,,,,2,0.69,0.624,2,,2,3,,,126.4,004,1159223,,,,,,,,"Hartford (Hartford), CT - Tolland, CT",,,,,
